,AddressInfo.Longitude,AddressInfo.Latitude,AddressInfo.Title
2782,5.78487,52.38486,Grutto 4
2783,4.807045,52.383317,Dolhaantjestraat 37
2784,5.77932694,52.3816281,Johan Frisoplein 3
2785,5.81002681,52.38032182,Vlaanderenlaan 20
2786,6.64530790000003,52.3697445,Plesmanweg 9
2787,4.80519,52.368528,Dokter Meurerlaan 4
2788,5.6469239,52.3651106,Van Leeuwenhoekstraat 26
2789,4.830204,52.359212,Comeniusstraat 249
2790,4.5908,52.35394,Boekenroodeweg 47
2791,5.18165,52.35408,Jaap ter Haarstraat 47
2792,4.818995,52.349046,Diepenbeekplantsoen 35
2793,4.817951,52.343322,Bastenakenstraat 81
2794,5.6241534,52.3323175,Middenlaan 32
2795,6.659817,52.331375,Grand Canal 23
2796,4.87895,52.321342,Kalfjeslaan
2797,6.53003,52.31728,Reggesingel 10
2798,6.56872,52.31068,Eversdijk 4a
2799,4.76103,52.29175,Folkstoneweg
2800,4.7883703,52.2774903,Aalsmeerderweg 203
2801,5.047835,52.2730732,Dammerweg 81
2802,4.7478477,52.2723361,Werven 37
2803,4.78476,52.265,Legmeerdijk
2804,4.79143,52.25247,Betula 71
2805,6.91355,52.25213,Dorpsstraat 303
2806,5.157173,52.223059,Vaartweg 137A
2807,6.14589,52.21952,Rijksstraatweg 38
2808,4.4218147,52.21147343,Hercules 169
2809,4.3985132,52.2080317,E.A. Borgerstraat 49
2810,4.4127108,52.2045043,Ankerplaats
2811,4.402367,52.202556,Voorstraat 107A
2812,4.39742845,52.19851,Parklaan 64
2813,4.43656469,52.19351649,Kamperfoelie 21
2814,6.89483,52.191403,Kaalbertlanden 28
2815,4.413553,52.191066,Rolklaver 19
2816,4.42342615,52.19017,Valkenburgseweg 9
2817,4.43098613,52.18921645,Anthonie van Dyckstraat 7
2818,4.44083117,52.18382745,Berkenpad 1
2819,5.96729,52.17785,Laan van Malkenschoten 40A
2820,4.47267142,52.1752056,Van Oldenbarneveltstraat 41
2821,4.47289,52.1674,Poelwetering
2822,4.4562187,52.1646795,Plesmanlaan
2823,4.48666046,52.1538566,Witte Singel 87
2824,4.49420741,52.15321992,Lammenschansweg 2
2825,4.68070819,52.1511459,Elzekrulzoom 65
2826,4.6479859,52.1358871,Van Foreestlaan 1
2827,4.64972,52.135215,Prinses Margrietlaan
2828,4.65038,52.134779,Baronie 11
2829,4.3844621,52.1332309,Schouwweg 57
2830,6.23878,52.13133,Het Spangoor 5
2831,4.65486492,52.12811938,Doctor A.D. Sacharovlaan 1
2832,4.65186824,52.12676098,Euromarkt 101A
2833,4.659583,52.1233757,Conradstraat 13
2834,6.21901,52.11505,Hoge Balver 13
2835,6.01722,52.11339,Watermolen 22
2836,6.02438,52.111458,Eerbeekseweg 65
2837,4.274003,52.107016,Wassenaarsestraat 5A
2838,5.1055858,52.0769372,Overste den Oudenlaan 60
2839,5.04684,52.07653,Landzigt 22
2840,4.54604063,52.07621303,Emmaplaats 6
2841,4.296511,52.071268,'s-Gravenzandelaan 137
2842,4.397583,52.063211,Cor Spaanslaan 1
2843,4.21215,52.05912,Machiel Vrijenhoeklaan
2844,4.340622,52.057786,Geestbrugweg 42
2845,5.46401054788168,52.0511739167844,Fastned Oudenhorst
2846,5.63818,52.04261,Hoflaan 11
2847,5.55538,52.04135,Rondweg-West
2848,4.3457314,52.0371299,Delftweg 58
2849,5.1896629,52.0246715,Strandmeer 56
2850,6.0566434,52.017899,Hoofdstraat 3
2851,4.54141,52.01198,Jan van der Heydenstraat 66
2852,4.74742,52.0071,Aderpolderweg 25
2853,5.56201,52.00816,De Smalle Zijde 20A
2854,5.0381051,52.0059659,Einsteinweg 45
2855,5.67432,51.99293,Breehoven 15
2856,4.97004,51.98283,Handelsweg 2
2857,4.59007,51.9828,Laan van Avant-Garde 200
2858,4.13255,51.98147,Columbusstraat 1
2859,4.57183,51.96726,Duke Ellingtonstraat 58
2860,6.01775,51.9629,A12
2861,4.4734,51.96045,Ribeslaan 43
2862,4.5641,51.94973,Djeddalaan 132
2863,4.83785,51.9475,Asserlaan 1
2864,4.84637,51.94618,Groene Singel 10
2865,5.219605,51.942548,Industrieweg 15
2866,5.4599168,51.9319305,Spilbergen 3
2867,6.11307,51.92445,Giga
2868,4.4159,51.91767,Hogenbanweg 67D
2869,4.49916,51.9161,Maaskade 21A
2870,5.441553,51.90361,Hoogkellenseweg
2871,4.8981415,51.9020297,Zuidzijde 131
2872,4.4319309,51.898895,Heijplaatweg 4
2873,4.7479912,51.89837869,Leliestraat 10
2874,4.45226,51.88951,Nijmegenstraat 27
2875,4.23788,51.88628,Theemsweg 34
2876,4.61514590000002,51.8790194,Touwslagerstraat 15
2877,4.5104,51.86061,Zwolseweg 15
2878,4.49829,51.85293,Beukenwede 134
2879,4.52931,51.84895,Torenmolen 135
2880,4.7049271,51.8321963,Kattestaart 20
2881,4.64534479,51.8276192,Hopklaver 3
2882,3.91432003,51.8243781,Westerweg
2883,3.97735779,51.81936,Varkensmarkt 9
2884,3.98340299,51.8192398,Jongkoenstraat 1
2885,5.24500994,51.81220631,Kommerstraat 10
2886,4.52216,51.81054,Blaaksedijk 205
2887,4.02582895,51.805928,Schoolstraat 8
2888,4.02538614,51.80402414,Tuinstraat 4
2889,5.7413481,51.7949064,Brink 27
2890,4.70399,51.794197,Dubbelsteynlaan West 94
2891,5.550372,51.785856,Lekstraat 26
2892,4.63596,51.78185,Maxwellstraat 27
2893,5.71375,51.78114,het Veldje
2894,5.851632,51.78076,Kerkplein 10
2895,4.61622849,51.7773738,Weegje 5
2896,4.15645662,51.76224203,Anna Bijnspad 13
2897,4.16852126,51.75743186,J.W. Frisostraat 1
2898,4.09721844,51.744781,Hondsgalgweg 5
2899,4.54813276,51.74167817,Leeuwerikstraat 26
2900,5.919192,51.736742,Muldershofweg 1a
2901,5.2851591,51.7341742,Spaanse Matplein 13
2902,5.305724,51.729354,Bollenveld 1
2903,5.2514,51.725875,Holterveste 47
2904,5.265664,51.72176,Postekampke 20
2905,4.28103718,51.71724,Boven Oostdijk 3
2906,4.1656251,51.7121823,Korteweegje 14a
2907,4.20597735,51.6929103,Saturnuslaan 18
2908,5.290488,51.692724,'s-Gravesandestraat 3
2909,5.318945,51.68736,Van Veldekekade 1
2910,4.2819406,51.685958,Kloosterstraat 8
2911,5.35881,51.685582,Het Sterrenbeeld 23A
2912,4.3467656,51.6846505,Weesmolenstraat 11
2913,4.54738,51.67635,Wielewaalweg 4
2914,5.28654,51.66961,Kampdijklaan 32
2915,4.58476,51.66908,Middenweg 6
2916,5.038123,51.660883,Monseigneur Völkerstraat 2
2917,4.866752,51.645999,Hoefakker 18
2918,4.847299,51.64281,Wilhelminalaan 61
2919,4.84058,51.63736,Coba Pulskensdreef 6
2920,5.87291,51.60731,Vloetweg 37A
2921,4.803937,51.600212,Frankenthalerstraat 20
2922,4.93713,51.57618,Europalaan 4
2923,5.94829,51.56959,Venrayseweg 5
2924,5.091278,51.565017,Besterdplein 40
2925,3.49126,51.56121,Schelpweg 12
2926,5.0521354675293,51.5425796508789,Doctor Hub van Doorneweg 99
2927,4.46491,51.52294,Landjuweel 44
2928,5.116203725338,51.52335065302,Beekse Bergen 1
2929,5.89362,51.49621,Agrobaan 11
2930,6.1829,51.4953,Klein Vink
2931,4.746,51.49158,Hazeldonk 6405
2932,3.8823461,51.4868821,Scottweg 39
2933,4.962799,51.482928,Walkvat 58
2934,5.64897,51.472111,Houtse Parallelweg 40
2935,5.559655,51.471966,Jonker Florislaan 20
2936,5.62418,51.43927,Lisdodde 6
2937,6.0034,51.41802,Heuvelsestraat 16
2938,5.546012,51.414512,Koninginnestraat 65
2939,3.39152,51.37529,Cavelot
2940,5.5934,51.36356,Sterkselseweg 71
2941,5.64942,51.25119,Trancheeweg 7
2942,5.7729,50.99296,Staakijzerstraat 9
2943,5.8428357,50.9913712,Eggerweg
2944,5.38309851289749,52.1523612694743,Utrechtseweg 12 entrance Zonnehof
2945,5.385924100000011,52.15240860000001,Stadsring 109 Entry Arnhemseweg
2946,5.043078199999968,52.3140976,Leeuwenveldseweg 16
2947,5.044225800000049,52.3136156,Leeuwenveldseweg 12 
2948,5.247758799999929,52.3553467,Veluwezoom 32
2949,5.254271495523071,52.35770157752756,Veluwezoom 5
2950,5.251245963754272,52.35685303086079,Veluwezoom 4
2951,5.244241810311916,52.35620148444666,Veluwezoom 35
2952,5.245892243516539,52.35656386296061,Veluwezoom 42-50
2953,5.0350853846557575,52.30665684109635,van Houten Industriepark 1
2954,5.030538500000034,52.3087667,C. van Drosthagenstraat 19
2955,5.0306917089843495,52.3037651024158,Van Houten Industriepark
2956,5.03486686197129,52.3053026925383,Van Houten Industriepark 25 Front
2957,5.027048700000023,52.3123782,Hogeweyselaan 101
2958,5.7809283,53.2012186,Engelseplein 16
2959,4.67688,52.32006,Louisahoeve 32
2960,5.96529,52.20975,Nieuwendijk 180
2961,4.6647047,52.1389658,Ruisdaelstraat 89
2962,4.6031481,52.1330988,Burgemeester Verheullaan 11
2963,4.6638755,52.1270243,Hofzichtstraat 10
2964,4.6624698,52.1227553,Prins Hendrikstraat 81
2965,4.6539,52.1183,Zuiderkeerkring 337
2966,5.21109,52.06297,Veilingweg 18
2967,5.9448277,52.004622,Olmstraat 62
2968,5.8878786,51.984747,Bovenover 3
2969,4.50482,51.95477,Breedveldsingel 95
2970,4.44908,51.90693,Voorhaven 82
2971,4.4967,51.90378,Hillelaan 27
2972,4.56296,51.89708,Carsveldstraat 14
2973,4.37881,51.86268,Hoogvlietsekerkweg 130A
2974,4.56518,51.85937,Rijksstraatweg 293
2975,4.473774433135986,51.85667559667306,Wilgenhoven 2
2976,5.6662573,51.8507355,Dorpsstraat 51
2977,4.685647487640381,51.83667249894214,Gerard Dousingel
2978,5.6835274,51.8328961,Tunnelpad 3
2979,4.698448,51.8327517,Zonnedauw 18
2980,4.693078,51.8291066,Seringenstraat 16
2981,4.42823,51.82566,Edisonstraat 1B
2982,5.7281517,51.8153374,Roerdompstraat 76
2983,4.6768843,51.8146189,Matena'spad 60
2984,5.7155637,51.8116629,Homberg 1526M
2985,3.9329122,51.8094957,Dorpstienden 4
2986,5.7402806,51.8067085,Urnenveldweg 10
2987,4.88316,51.80561,Speenkruid 5
2988,5.705758,51.805724,Blauwe Hof 6904
2989,4.7158433,51.8024034,Dudokplein 218
2990,5.6745661,51.7972524,Lagestraat 17
2991,4.6562692,51.790897,Abel Tasmanstraat 15
2992,4.5570326,51.7422633,Julianastraat 28
2993,5.004132,51.606407,Atlasstraat
2994,5.024147,51.590697,Kranenberg 1
2995,5.6282616,51.4752488,Steenovenweg 5
2996,5.51143,51.41694,Kanunnikensven 28
2997,5.4544389,51.3526283,Kerkhofstraat 15
2998,5.704815,51.24907,Stationsplein 18
2999,5.3911113739014,53.407178293319,Duinweg Oosterend
3000,5.2548444271088,53.397698780632,Badweg
3001,5.343132019043,53.396937513583,Dorpsstraat 47
3002,5.3239703178406,53.393757956932,Lies
3003,5.2867090702057,53.381830903888,Zuid Midslandweg 19A
3004,5.2766025066376,53.375680511435,Kinnum 2
3005,6.07072,53.36975,Roptawei 4
3006,5.222475528717,53.366488467255,Burgemeester van Heusdenweg 35
3007,5.2198469638824,53.363959667129,Werkhaven
3008,6.8941354751587,53.326592767944,Klaverweide 32
3009,6.0064831,53.3143121,Meidoorn 23
3010,5.99794,53.29006,Haadwei 51a
3011,5.941567,53.217858,Rijksstraatweg 36
3012,5.993814,53.19131,Markt 42
3013,6.4014892578125,53.1327819824219,Eldersveld 42
3014,6.07353,53.10077,Leppa 139
3015,6.29563,52.9929,Rijweg 18
3016,6.2942,52.989129,Stationsplein
3017,5.89728,52.9707,Wetterwille 4
3018,6.343741,52.95298,Boerestreek 21
3019,5.96654,52.9439,Koningin Julianaweg
3020,4.7752486,52.9431568,Industrieweg 10H
3021,6.3870904,52.8939849,P.R. Roelfsema Rzn.-weg 24
3022,6.01308,52.88142,Eikenlaan 43
3023,6.2788908,52.789047,Liezenveenweg 37
3024,6.9175882,52.7755435,Kapitein Nemostraat 1B
3025,4.6583962440491,52.769019922601,Spreeuwendijk 1a
3026,6.410445,52.751022,Gijsselterweg 30
3027,5.76532068836059,52.7073409141362,Makkumstraat 42
3028,6.19078,52.68844,Werkhorst 18
3029,5.67239,52.67877,Visarend 12
3030,5.16357421875,52.593037841157,Duintuin 7
3031,6.64273,52.57491,Floralaan 46
3032,6.12897682883613,52.5259774073278,Schrevenweg 2
3033,6.00751,52.520937,Brinkweg 13D
3034,4.68782234658806,52.488511956897,Herman Heijermanslaan 50
3035,4.69016,52.48689,Buziaulaan 56
3036,4.99543519999997,52.435085,Havenrak 31
3037,4.64763,52.42991,Rijksweg 501
3038,5.07304,52.428167,Zeedijk
3039,4.648988,52.419637,Muiderslotweg 7
3040,4.6361518,52.4093823,Delftlaan 325
3041,4.83979,52.39823,Gyroscoopweg 4A
3042,4.612094,52.396033,Ter Hoffsteedeweg 1
3043,4.647466,52.391945,Paul Krugerkade 45
3044,6.26954,52.38699,Burgemeester Kerssemakersstraat 29
3045,4.7351,52.38415,Weerenweg 19
3046,4.625388,52.371223,Hazepaterslaan 18
3047,5.715998481479232,52.35665911830344,Harderwijkerweg
3048,6.86299,52.3534,Scheutenhof 4
3049,5.18226631163941,52.3476095495587,Transistorstraat 16
3050,5.21704530715942,52.3415718078613,Buitenhof 128
3051,4.97177,52.33192,Visseringweg 78
3052,6.649933,52.326465,Twentepoort Oost 18b
3053,6.78115,52.32451,Bornsestraat 55A
3054,5.5937,52.32374,Groevenbekerhout 31
3055,4.963280068122913,52.31922826204415,Bijlmerdreef 754
3056,4.996354,52.315449,Provincialeweg 38
3057,4.61711,52.30981,Bennebroekerweg 880B
3058,4.63043879999998,52.3093013,Vlietepolder 55
3059,4.94887,52.30524,Karspeldreef 4
3060,4.8889085,52.2902433,Rondehoep West 32
3061,4.76137,52.28378,Koolhovenlaan 93
3062,4.772703,52.281555,Capronilaan 2
3063,4.773403,52.282922,Capronilaan 1
3064,5.16195,52.23453,Jacobus Pennweg 7B
3065,4.81188,52.27187,Noorddammerweg
3066,4.8656273,52.270729,Ringdijk Bovenkerker Polder 11A
3067,6.14175,52.26069,B. Gerritsenstraat 3
3068,5.23588,52.25821,Jagerspad 27
3069,6.159454,52.249994,Wilhelminabrug
3070,6.1697,52.244232,Finsestraat 1
3071,6.12382739793247,52.2418556830418,Burgemeester van der Feltzweg 41
3072,6.22171667563248,52.2405477972347,Maagdenburgstraat 34
3073,6.22011003243256,52.2388708296583,Maagdenburgstraat 26
3074,5.99902,52.23745,Argusvlinder 14
3075,5.49757,52.23605,Nijkerkerstraat
3076,5.48733,52.2336477,Berencamperweg 4
3077,5.98311,52.22713,Gentiaanstraat 224
3078,5.16249,52.22496,Burgemeester Gülcherlaan 31
3079,4.862582,52.2158711,Briljant 20
3080,4.9132591,52.2072501,Mijdrechtse dwarsweg 6
3081,5.3727,52.2019,Tuinslak 58
3082,4.45906,52.2011,Elsgeesterweg
3083,5.981038,52.178273,Paramariboweg 84
3084,5.41024,52.16705,Scholeksterstraat 7
3085,5.57858,52.16615,Nijverheidsweg 60
3086,5.61166,52.16548,Compagnieweg 2
3087,6.325993,52.162492,Ehzerallee 14b
3088,4.54636,52.15881,Meubelplein 8
3089,5.177122,52.155237,Prinses Marijkelaan 2
3090,4.53216,52.14462,Bloemendaalselaan 42
3091,4.68526271,52.14378052,Klaverhof 49
3092,5.35314,52.1417,Daam Fockemalaan
3093,4.66674709320068,52.1409568786621,Planetensingel 19
3094,5.60405,52.13903,Boekweitakker 36
3095,4.642019,52.1319487,Produktieweg 17
3096,5.59294829999999,52.1292691,Welsumerlaan 22
3097,4.63948,52.12907,H.A. Lorentzweg 2A
3098,5.595,52.12546,Brahmalaan 59
3099,4.66660974,52.11906795,Nieuwedijk 19
3100,4.6407143,52.1182512,Lisdodde 64
3101,5.18088469999998,52.1179886,Zonneplein
3102,4.2935889959335,52.11319972581,Zwolsestraat 426
3103,5.26114,52.10929,Blanckenhagenweg 4
3104,4.361123,52.100165,Suzannaland 374
3105,4.471,52.094779,Hoefblad
3106,6.03437,52.09184,Park Coldenhove 6
3107,5.283869999999979,52.0908,Zwitsersekade
3108,4.260093,52.089585,Vlielandsestraat 65
3109,4.26902,52.089137,Kranenburgweg 37
3110,5.769448,52.086758,Arnhemseweg 102
3111,5.48965,52.08502,Marktstraat 59
3112,4.298341,52.084513,Trompstraat 316A
3113,5.61504,52.08334,Dassenlaan 17
3114,5.0836671888828,52.082707078386,Hendrika van Tussenbroeklaan
3115,4.981226921081543,52.07936753813021,Fastned Bijleveld
3116,4.66072083,52.07932508,Burgemeester Colijnstraat 209
3117,5.4237889,52.0786248,Ruysdaellaan 2
3118,4.90756,52.0753,Middellandse zee 9
3119,4.745983,52.072834,Broekveldselaan 7a
3120,4.400686,52.068469,Distelveld 1
3121,4.225831,52.06504,Kijkduinsestraat 914
3122,4.404794,52.063495,Harriëtte Freezerhof 86
3123,4.277086,52.062818,Loenensestraat 169
3124,4.381595,52.061915,Haags Kwartier 47
3125,4.402321,52.058657,Westmaasstraat 17
3126,5.29393,52.05233,Welgelegenlaan 26
3127,5.5677522718906,52.042893261145,Bastion 73
3128,4.395801,52.0415441,Tormentil 19
3129,4.362326,52.038313,Jonkheer van Riemsdijklaan 1
3130,4.458795,52.036577,Katwijkerlaan 75
3131,4.388521,52.035843,Slangenwortel 16
3132,4.355483,52.035039,Koolhovenlaan 1
3133,4.364558,52.032091,Van Veendijk 13
3134,4.321692,52.03187,Mandolinestraat 40
3135,4.272655,52.030176,Colenstraat 4
3136,5.65838,52.02815,Nijverheidlaan 9
3137,4.179227,52.026489,Rubenslaan 14
3138,4.281268,52.025502,Herenstraat
3139,4.217489,52.02437,Dahliastraat 71
3140,4.181194,52.022507,Verdilaan 81
3141,5.57476,52.02243,MacBridestraat 41
3142,5.09931,52.02091,Utrechthaven 3
3143,5.55007,52.01542,Plantagelaan 24
3144,5.1783,52.013,Natuursteen 7
3145,4.229882,52.008969,Endeldijk 3
3146,5.906855,52.0054879,Bachlaan 78
3147,5.66897,52.00522,Commandeursweg 97
3148,4.324311,52.004435,Zuidmade 2
3149,5.899422,52.0041,Helena Coetsstraat 21
3150,4.218154,51.998826,Dreeslaan 238
3151,4.161489,51.998813,Naaldwijkseweg 26A
3152,4.218272,51.997813,Oudlaan 217
3153,4.221425,51.995413,Dreeslaan 112
3154,5.9464884,51.99532,Vondellaan 38
3155,4.18070450000005,51.9946174,Nobelstraat 10-BU2
3156,4.19851,51.994022,Hoefblad 30
3157,5.97785120000003,51.9908165,Scheldestraat 2c
3158,5.899106,51.98887,Van Pallandtstraat 9
3159,5.982297,51.987965,Reigerstraat 20
3160,4.216429,51.9878,Florastraat 47
3161,5.98227,51.987777,Gruttostraat 10
3162,5.90179,51.9862,Sweerts de Landasstraat 83
3163,5.96045,51.98511,Weldamlaan 6I
3164,4.243452,51.98091,Veilingweg 22
3165,4.04638,51.98053,Maasvlakteweg
3166,4.238863,51.975553,Heulstraat 1
3167,5.59551,51.97115,De Dijk 40A
3168,4.978032,51.969763,S.L. van Alterenlaan
3169,6.7284,51.96492,De Eelinkes 13
3170,4.53223,51.96447,Rupsklaver 106
3171,4.57485,51.95867,Rietbaan 17
3172,5.86238,51.95781,Zuidhovenplantsoen 2
3173,4.5753912627697,51.955648664007,Hoofdweg
3174,4.565865,51.952335,Hoofdweg 3
3175,4.84118,51.94916,Zeemanhof 1
3176,4.14841,51.948612,Rijndwarsweg 6
3177,4.23229,51.94489,Transportweg 49
3178,6.13545,51.94204,Rozenstraat 33
3179,4.36809,51.94061,Nicolaas Arie van der Burgsingel 34
3180,4.55035,51.94186,Kromhoutstraat 17
3181,6.13541,51.94166,Rozenstraat 23
3182,5.905678,51.941405,Emily Brontësingel 52
3183,4.49337,51.9359,Paradijslaan 85A
3184,4.22711,51.93284,Willem Weltevredenlaan 50
3185,5.5880742,51.9325092,Spoorstraat 69
3186,4.24799,51.91659,Burg. De Jonghkade 23
3187,4.77284,51.91467,Bergstoep 50
3188,4.38479,51.91404,Rembrandtlaan 74-1
3189,5.86803269450377,51.9134987310072,Nijverheidsweg 31
3190,4.52096,51.9093,Snelfilterweg 106
3191,4.5063,51.90823,Oranjeboomstraat 175B
3192,5.85759,51.90858,Olympiasingel
3193,4.54811,51.90146,Kasteelweg 53
3194,4.34354,51.89713,Maasboulevard
3195,4.54498,51.89681,Bovenstraat 201
3196,4.53153,51.89552,Stadionweg 37B
3197,4.42432,51.89072,Streefkerkstraat 45
3198,5.89554,51.89035,Kinkelenburglaan
3199,4.5149,51.88935,Meiendaal 22
3200,5.51182,51.8821,Christinestraat 13
3201,5.60891765356064,51.881746477719,Schipleisingel 36
3202,4.55851,51.88188,Nieuwenoord 132
3203,6.23761,51.88048,Slotlaan 84
3204,4.17927,51.87926,Dijckpotingen
3205,4.49727,51.87718,Binkhorst 48
3206,5.2822,51.87521,Laan van Leeuwenstein 4a
3207,4.42282,51.87039,Columbusstraat 25
3208,4.993743,51.868392,Vlietskade 9003
3209,4.35201,51.86763,Klaasje Zevensterstraat 252
3210,4.61012,51.86667,Zwaluw 137
3211,6.0742397,51.8638065,Bijland 5
3212,4.55563,51.85811,Handelscentrum ZHZ 40b
3213,4.49093,51.85557,Riedertuin 42
3214,4.53858,51.85448,Achterom 64
3215,4.6798,51.850617,A15 1a
3216,4.52493,51.84909,Wagnerstraat 7
3217,4.31875,51.84673,Flamingohoek 21
3218,4.1648,51.84648,Rondostraat
3219,5.8746356,51.8443473,Graadt van Roggenstraat 18
3220,4.1560177,51.8440824,Baron van Leydenstraat 39
3221,5.0056,51.8404,Einsteinstraat 2
3222,4.639298,51.839845,Ary Schefferlaan 14
3223,4.13323,51.83862,Moriaanseweg West 125
3224,4.68777,51.83814,Wipmolen 70
3225,4.70851246,51.8378945,Laurierhof 3
3226,4.6274028,51.837778,Ring 198
3227,4.960106,51.83701,Schepenenstraat 44
3228,4.682739,51.833724,Rembrandtlaan 17
3229,4.7156913,51.8322583,Steilsteven 61
3230,4.639898,51.829368,Struweel 22
3231,4.69763,51.82833,Groen van Prinstererstraat 13
3232,4.4239263,51.827227,Crayenbosch 2
3233,5.50197020162159,51.8248393083277,Bernhardweg 14
3234,5.77981,51.82423,Kerkenbos 1057
3235,4.84765,51.82364,Rivierdijk 638A
3236,5.73811,51.82014,Veenhof 2355
3237,4.40308,51.81934,S. Goudswaardstraat 15
3238,4.03689,51.81935,Delta-Industrieweg 34A
3239,5.004133,51.815946,Arsenaal 13
3240,4.66518,51.81506,Buddingh'plein 60
3241,4.56882,51.80635,Oranjeplein 23
3242,4.655597,51.805562,Hugo de Grootplein 1
3243,4.574986,51.80428,Schouteneinde 50A
3244,5.756159,51.802483,Graafseweg 570
3245,4.48686,51.79784,Laan van Moerkerken 93
3246,4.66194,51.79305,Van Hogendorpplantsoen 3
3247,4.6718475222588,51.785169062698,Callistolaan 12
3248,4.63114,51.76963,Aventurijn 202
3249,4.556501,51.748336,Handelstraat 22
3250,4.921814,51.746609,Fastned De Keizer
3251,5.34832,51.733304,Suiteweg 27
3252,5.508352,51.732478,Cereslaan 9
3253,4.43571,51.72623,Beneden Molendijk 2
3254,3.766915,51.718347,Lagezoom 23
3255,5.371168,51.717912,Kattenbosch 116
3256,5.334733,51.716043,Bruistensingel 116
3257,5.303816,51.704329,Orthen 15
3258,5.22392,51.69392,Grote Kerk 11P
3259,5.313327,51.691563,Munteltuinen 42
3260,5.067604,51.683753,Sint Antoniusstraat 12
3261,3.982306,51.6826657,Zuiddijk 4
3262,5.33246410000004,51.677003,Pettelaarpark
3263,4.856989,51.648113,Van Dubbelmondestraat 1
3264,4.850339,51.644721,Julianalaan 5
3265,5.55493879999995,51.6291752,Rietven 282
3266,4.725107,51.613886,Bergdreef 78
3267,4.802611,51.609436,Maasdijk 226
3268,5.226277,51.601779,Monseigneur Bekkersplein 7
3269,4.77699,51.59479,Spoorstraat
3270,4.785736,51.594275,Ceresstraat 2-PG
3271,5.0211754,51.5886073,Kranenberg 21
3272,5.18022,51.57634,Berkenlaan 19
3273,5.088729,51.569995,Sint Paulusstraat 110
3274,4.78569,51.569233,Dillenburgstraat 21
3275,3.545727,51.562575,Aagtekerkseweg 2A
3276,4.76658,51.560374,Huisdreef 4
3277,5.105449,51.557812,Jan Pieterszoon Coenstraat 87
3278,5.071177,51.53044,Sporenring 34
3279,5.389852,51.513217,Salderes 12
3280,5.384925,51.506916,Jan Pietersz. Coenstraat 1
3281,5.411102,51.501805,I.B.C.weg 10
3282,5.372993,51.501581,Rendierhei 29
3283,4.3093205839920845,51.49942317383654,Joulehof 16
3284,5.376861,51.497325,Ziteind 4
3285,4.290632,51.496602,Korenbeursstraat 38
3286,5.3017682,51.4936086,Herder Pasmansdreef 1
3287,3.866463,51.491967,"Van der Valk Hotel, Goes"
3288,5.453893,51.490913,Toledolaan 2A
3289,5.477812,51.49071,Rigoletto 19
3290,5.478178,51.486521,Charles Dickenslaan 17
3291,5.449552,51.483439,Biarritzplein 35
3292,3.531502,51.478233,Strandweg 7A
3293,5.44194,51.47818,Industrieweg 15
3294,5.484758,51.473087,Vlokhovenseweg 33
3295,5.555573,51.465689,Refelingse Erven 173
3296,5.805601,51.45955,Regge 13
3297,5.458867,51.456701,Minckelersplein 11
3298,5.804365,51.456507,Schelde 38
3299,6.0526068,51.4537825,Wilhelminaplein 11
3300,5.506897,51.44148,Tongelresestraat 336A
3301,6.04917,51.4414,Stationsstraat 82
3302,5.457947,51.434396,Karel Martelweg
3303,5.47572,51.429643,Jacob van Maerlantlaan 3
3304,5.494394,51.427461,St Servaasweg 36
3305,5.550927,51.426262,Beneden Beekloop 36
3306,5.497748,51.416932,Floraplein 6
3307,5.502173,51.416182,Wegedoornlaan 2
3308,5.490654,51.413981,Pasteurlaan 2
3309,6.17044,51.41058,Pater Verhaagstraat 26
3310,5.7555523,51.4057055,Lienderweg 55
3311,6.10115,51.3956,Columbusweg
3312,5.443734,51.393489,Bleeckpad 2
3313,4.31474,51.39131,Aanwas 44
3314,6.19266,51.37022,Ereprijs 6
3315,5.97533,51.33571,Ninnesweg 52
3316,5.61789,51.31737,Dissel 117
3317,5.8548,51.21975,Boslaan 9
3318,5.83355470000004,50.8620819,Palankastraat 1
3319,6.059349,50.861358,Kapellaan 33
3320,4.39933,51.90992,Nieuwe Haven 100
3321,5.023491100000001,52.3206271,Bloemendalerweg 43 F
3322,5.021481799999947,52.3170527,Flevolaan 66
3323,5.027476356483458,52.31740129599029,Hogeweyselaan 215 Mitsubishi Dealer
3324,5.021262400000069,52.3151916,Flevolaan 19
3325,5.021112799999969,52.3155596,Flevolaan 21
3326,5.02098950000004,52.3162783,Flevolaan 25
3327,5.0253318,52.3197249,Bloemendalerweg 25
3328,5.02339719999998,52.3134093,Ambachtstraat 12
3329,5.02257770000006,52.3139733,Gemeenschapspolderweg 36
3330,5.02486269999997,52.3122088,Pampuslaan 79
3331,5.02522699999997,52.3127861,Pampuslaan 104
3332,5.02869729999998,52.3188813,Hogeweyselaan 235
3333,5.02668039147112,52.3192509520461,Pampuslaan 228
3334,5.02640943505709,52.3114762001058,Keurstraat
3335,5.0454471589302,52.3072203767972,Ossenmarkt
3336,5.02125019999994,52.3148949,Flevolaan 17
3337,4.46101964166407,51.54805183646235,Secured Truckparking Borchwerf 
3338,4.65737739839483,51.6860105523224,Wegrestaurant De Gouden Leeuw 
3339,4.2641546,51.5008461,Partner Logistics 
3340,4.259225099847406,51.50254935031136,Partner Logistics 
3341,6.269819503735334,52.68603199443768,De Raket
3342,6.12057570793457,52.5158454149262,Lumen Hotel Zwolle
